LABEL,DATE_TIME,TEXT,PREPROCESSED_TEXT
1,Sun Jun 07 14:45:28 2009,Apple Worldwide Developers Conference 2009 will kick off with a keynote address tomorrow. We should see the new iPhone ,apply worldwide develop confer 2009 kick knot address tomorrow see new upon
0,Wed Jun 17 23:53:57 2009,"I want a new bed,repaint my room, get a proper bookshelf, etc. ",want new bed remain room get proper bookshelf etc
1,Mon Jun 15 19:46:27 2009,Going to bed. Goodnight. ,go bed goodnight
1,Sun May 31 01:04:14 2009,I lied..great! ,lie great
1,Sat Jun 06 02:56:34 2009,going out with a friend soon shopping ,go friend soon shop
0,Fri Jun 19 06:41:50 2009,So proud everyone's retweeting my typo.  (changed),proud everyone type change
0,Fri May 29 11:42:18 2009,@mileycyrus tell me where to vote and I will do so!!!! cause I'm from Germany I don't now where to do it..  btw: I love you and your music,mileycyru tell vote german bow love music
0,Mon Jun 01 00:39:21 2009,@bawrie that sucks bawrie. awww....tomorrow without DOM! ,bare suck bare www .... tomorrow without 
0,Fri May 29 09:42:38 2009,@TNAaddicted Damn ,tnaaddict damn
1,Tue Jun 02 15:58:21 2009,made some rice pasta after feeding all the animals.. time to watch the news to see what's happening around the world and off the farm ,made rice past feed aim time watch news see happen around world farm
1,Fri Jun 05 09:04:31 2009,@Dublins98Dave Try it. Can place an order now for next week even ,dublins98dav try place order next week even
0,Sun Jun 21 01:04:24 2009,@pitchforkred  sorry to hear that bb,pitchfork sorry hear 
1,Sun May 10 21:01:41 2009,The {{{BEST}}} {{{MouTH}}} in the SOUTH......(that's me ,best mouth south ...... 
1,Fri May 29 00:45:57 2009,@LesleyChang lol! Ouch. I'll be back in a year tho. I'm just testing myself outside of Vancouver to see if I can survive. Hopefully I can ,lesleychang back year test outside vancouver see survive hope 
1,Fri May 29 10:54:53 2009,It's a pretty day to sit at the cemetary and eat lunch ,pretty day sit cemetery eat lunch
1,Mon May 18 07:38:47 2009,@bmaynorx3 i love you too! I will be  you too driving to and from school darlin! I'll be home thurs ,bmaynorx3 love drive school darling home thus
0,Mon Jun 01 21:25:17 2009,@JonathanRKnight I`m so sad right now. I should go to work but I could after your last words.  I hope there is a chance to see you again,jonathanrknight sad right go work could last word hope chance see 
1,Mon Jun 15 22:52:01 2009,Pineapple and cool whip with beaver nuggets. . Only in texas ,pineapple cool whip beaver nuggets. tea
0,Tue Jun 02 04:19:05 2009,"@AshJolliffe thank you, will lok at them later. stupid laptop wont let me ",ashjolliff thank look later stupid lawton wont let 
1,Sat Jun 06 20:12:53 2009,Playing super mario brothers. And cheeling ,play super marie brother cheek
1,Sun Jun 14 22:43:49 2009,@xclusivebby lol hey shmoopie ,xclusivebbi hey shmoopi
0,Sat May 02 05:47:41 2009,Epic BBQ-evening yesterday - unfortunately the mandatory headache kicked in with a vengence today ,epic bbq-even yesterday unfortun mandatory headache kick vengeance today
1,Fri May 22 08:10:29 2009,O M G...MY BABIES JUST MADE MY DAY AND I JUST GOT TO WORK...THANK GOD FOR LITTLE PEOPLE ,g ... baby made day got work ... thank god little people
0,Thu Jun 18 15:32:59 2009,"@mikael11 you know, since I started doing this job now I looked @ circumcised penises &amp; they look scarred and disfigured, poor hubby ",mikael11 know since start job look circumci peri amp look scar disfigured poor hobby
1,Sun Jun 14 23:16:09 2009,@martial17artist  Yeah... is screams &quot;INCEST&quot; LOL,martial17artist yeah ... scream quit invest quit 
1,Sun May 31 06:38:04 2009,"Team, Levels, Difference, Change. ",team level differ change
1,Sun May 31 16:05:59 2009,"@GlennaBean LMFAOOO! We would! It'll be so much fun.  If you're down, I'm down.  If I tell her I'm moving in with someone, I'd doubt...",glennabean lmfaooo would much fun tell move someone doubt ...
1,Fri Jun 05 23:23:06 2009,i am seriously loving IM in myspace. love! ,serious love mystic love
1,Sun May 10 06:03:09 2009,"@lannydoodle Good morning, good morning too late to say goodnight. Lol that's from singing in the rain, I'm in a singsongy mood ",lannydoodl good good late say goodnight sing rain singsong mood
1,Mon Jun 15 05:26:54 2009,On way to tepper galleries - love new job ,way temper gallery love new job
0,Sat Jun 06 23:14:20 2009,@NevershoutAZIAH I'm not on the computer ,nevershoutaziah compute
1,Sun May 31 04:19:01 2009,off to the restaurant now  @twiquarius talk to you tonight?,restful twiquariu talk tonight
1,Mon Jun 15 16:46:54 2009,@ohsuperheroine and we're glad to have you ,ohsuperheroin glad 
0,Fri May 29 12:57:09 2009,Waaah! Masseuse is fully booked. No shoulder rub today. ,watch masses full book shoulder rub today
0,Mon Jun 15 00:04:50 2009,chuck just peed on my leg/bed  hello couch,chuck need leg hello couch
0,Sun Apr 19 09:13:58 2009,BLAZING....LMAO  ( NOT YET I WISH  ),blaze .... may yet wish
0,Wed Jun 17 17:00:35 2009,"Bored, Abbey playing peek a boo &amp; doesn't want me to play  rejected by a 1 year old",bore abbey play week amp doe want play reject 1 year old
0,Mon Apr 20 06:13:17 2009,I don't want to to to work today ,want work today
0,Wed Jun 17 05:13:59 2009,@anothersaturday http://twitpic.com/7lqs3 - these pics are mostly mine  lol STEALER,anothersaturday http //twitpic.com/7lqs3 pick mostly mine steamer
0,Mon Jun 01 02:14:59 2009,Twitter still hasnt let me upload a pictureeee. ,twitter still let unload picture
0,Sun Jun 07 13:33:03 2009,"@dougiemcfly dooougiecplease tell me im crying, i lov ya so much ",dougiemcfli dooougiecplea tell cry love much
0,Fri May 29 13:22:34 2009,@TheEllenShow  I did that to my favorite nail polish ,theellenshow favorite nail polish
1,Sun Jun 07 06:29:12 2009,"@AspaPhoto Thanks, G! Yes, now sun is shining and I have been to my fave spot in all of London for lunch, life is goodlier. ",aspaphoto thank g ye sun shine spot london lunch life goodlier
1,Sun May 31 01:23:28 2009,@JonathanRKnight Nothing but love for YOU Jon.  Keep smiling!,jonathanrknight love keep smile
1,Mon Jun 15 12:39:06 2009,goin to florida...like in 9 days...so psyched!!!  just packin right now,going florida ... like 9 day ... packing right 
0,Mon Jun 01 16:42:35 2009,just at work...ugh...not a good week so far ,work ... ugh ... good week far
1,Wed Jun 03 04:37:56 2009,"watching SMURFS!! ok, i'm childish.. so what? D it keeps me creative ",watch surf ok childish keep creative
0,Fri Jun 19 11:07:16 2009,"@MISSxSONYA Excedrin Migraine next time!! Trust me, I get those all the time. I feel your pain!! ",missxsonya excedrin grain next time trust get time feel pain
1,Fri May 29 22:14:01 2009,"@OriginalGata good...btw, get my interview questions?     hope I can help spread he word on your accomplishments.",originalgata good ... bow get interview question hope help spread word accomplish
0,Mon Jun 15 10:28:10 2009,no trip to nyc for jak.  but we'll see when the beach trip lands now. stay tuned for schedule updates.,trip ny jaw see beach trip land stay tune schedule update
0,Sun Jun 21 00:21:15 2009,@hekissedmyhand i had to work  saddddd dayyyyy,hekissedmyhand work saddled dayyyyy
1,Sat Jun 06 15:42:29 2009,@leeboardman Cheers for the entertainment! ,leeboardman cheer entertain
1,Fri May 22 06:39:33 2009,@mariefayandre thanks ,mariefayandr thank
0,Tue Apr 07 04:18:18 2009,@mileycyrus god we have a blizzard here ,mileycyru god blizzard 
1,Sat May 02 00:01:18 2009,@Debbas Yes saw a funny cartoon once where a man was at a naked beach &amp; he was imagining  all the women dressed  hahhaha,debt ye saw funny cartoon man wa take beach amp wa imagine women dress hahhaha
1,Sat Jun 06 14:13:01 2009,@MCRmuffin ah i c. Jst throwin somethin out there ,mcrmuffin ah c thrown something 
1,Tue Jun 16 02:04:43 2009,@contactnaveen most welcome ,contactnaveen welcome
0,Sun May 17 11:41:58 2009,"@TeamHate dammit, I want to be there ",teamhat admit want 
1,Mon Jun 01 19:14:29 2009,I'm still in the blogtv chat of @littleradge hours later. lol. Having insane amounts of fun w/ other fans.  Planning STUFF!,still blot chat littleradg hour later insane amount fun fan plan stuff
0,Sun May 17 01:39:08 2009,@demoness2009 Yup the eee ,demoness2009 see
0,Sun May 03 03:21:33 2009,bit tired today but still has to do revision ,bit tire today still ha rev
1,Fri May 29 11:05:13 2009,@BlizzardSkies Do you work with little kids all day? ,blizzardski work little kid day
0,Sun May 03 12:03:47 2009,somebody save me...I have to be @ work @ 1:15 but I don't want to go...can someone just kidnap me ,somebody save ... work 1:15 want go ... someone kidnap 
1,Sun Jun 07 00:34:00 2009,@MariahCarey whens ur next album come out!? ,mariahcarey next album come 
0,Mon Jun 15 05:56:53 2009,Heading to work    I hate the mornings,head work hate 
0,Mon Jun 01 23:56:33 2009,weds last day of school but tomorrow will be for me finals finals finals all day ugg. specially for someone who don't feel good ,wed last day school tomorrow final final final day ogg special someone feel good
0,Fri May 01 21:04:07 2009,@missladyswd girl i just saw your twit. i'm workin but that game was sorry....they lost ,missladyswd girl saw wit working game wa sorry .... lost
1,Sat May 09 23:31:34 2009,@BumbleBeeBree He says thank you ,bumblebees say thank 
0,Fri Jun 19 17:42:41 2009,@conquerofawesom Hope your back is feeling better this weekend.. No fun partying with a bad back ,conquerofawesom hope back feel better weekend fun part bad back
1,Fri May 29 18:54:15 2009,@notoriousflirt thanks honey! me too! ,notoriousflirt thank honey 
1,Mon Jun 01 17:50:02 2009,@theadamlambert u inspire me. Thank u  xoxo,theadamlambert u inspire thank u 
1,Sun May 31 00:07:46 2009,Prom is over. So fun. ,fun
0,Fri Jun 19 15:19:41 2009,"@itsnikki Manchester is amazing, it's true. (Hear that, @LetMyPrideBe?). And gosh, as for Texas, probably not till SXSW next year. ",itsnikki manifest may true hear letmyprideb gash tea probably till saw next year
1,Sun Jun 07 03:54:18 2009,Putting pictures on my wall ,put picture wall
0,Mon Jun 01 15:51:17 2009,"Morning tweeps, todays exams are Chemical and Indonesian's shit for chemical wish me luck then ",weep today exam chemical indonesian shit chemical wish luck 
1,Fri May 22 05:06:47 2009,@zefamedia I love it!  he he he. That could make for one very interesting evening ,zefamedia love could make one interest even
0,Sun Jun 07 12:13:51 2009,im still im my PJ's and my stomach does not feel good right now  i should jump in the shower to wake me up though lol,still pp stomach doe feel good right jump shower wake though 
1,Wed Jun 03 05:08:22 2009,@carmabella and yes! CAN'T WAIT till our bones/grey's marathon!!!!! ,carmabella ye ca wait till bones/grey marathon
0,Thu Jun 18 16:21:17 2009,ah I feel bad for one of my friends ,ah feel bad one friend
1,Mon Jun 15 00:50:50 2009,Morning @minx100 @zara4eva @mediacat1978 @hol234 let's put some more #TweetSchoolOnline stuff together this week! ,minx100 zara4eva mediacat1978 hol234 let put tweetschoolonlin stuff together week
0,Tue Apr 07 05:19:54 2009,@jemcam but your going away and so is B... looks like we will have to wait a while ,jemcam go away b ... look like wait 
1,Tue Jun 16 01:08:17 2009,"Getting the chance to see my son run in district competition today, not normally around, so very excited ",get chance see son run district competent today normal around exit
0,Tue Jun 16 18:22:16 2009,@TheRealCeaza7 no ,therealceaza7 
0,Fri Jun 19 21:04:17 2009,@thomasfiss nope foget it  u should take a pic of ur new hair,thomasfiss hope forget u take pick new hair
0,Mon Jun 22 19:16:34 2009,@LanceSmithShow Aw. Poor raccoon. ,lancesmithshow poor laocoon
1,Sun May 31 07:58:50 2009,"omg, I have over 9 days worth of podcasts I haven't heard yet.  That oughta get my through my 'five' hour road trip quite nicely ",org 9 day worth podcast heard yet ought get five hour road trip quit nice
0,Sun Jun 21 04:52:58 2009,this time last week danni was here. getting ready to go ,time last week anna wa get ready go
1,Sat May 30 09:39:37 2009,"love the weather, and Jessi ",love weather less
0,Mon Jun 15 08:56:02 2009,"After a great weekend with friends, it's going to be hard to go back to the routine of things. ",great weekend friend go hard go back routine thing
1,Sun Jun 07 08:10:36 2009,"@carinafox5 HAHA! I JUST picked up my @idolscott tickets from Tmaster, yup, bought them a month ago and never went to get them ",carinafox5 hata pick idolscott ticket master bought month ago never went get 
1,Mon Jun 01 02:16:38 2009,thought i'd give my tweeps an update. Here's that update!  @vecordy says 'something'.,thought give weep update update record say cometh
1,Mon May 18 04:10:19 2009,GETTING READY FOR THE LAST MONDAY OF SCHOOL EVER!!!!!!!!!! ,get ready last monday school ever
0,Tue Jun 23 11:11:16 2009,Sick  have to work still...,sick work still ...
1,Mon Jun 15 01:10:42 2009,@tamapalace heyy I have a v3 Tamagotchi. A girl Obotchi. 1 year old. 8 training points  I just uncovered my tamagotchi a few days ago ,tamapalac hey tamagotchi girl obotchi 1 year old 8 train point union tamagotchi day ago
0,Sun May 03 19:55:28 2009,@nycgrl88 I am following me but you are not following me.  lol....... http://myloc.me/teY,nycgrl88 follow follow ....... http //myloc./tey
0,Fri Jun 05 17:57:30 2009,@AshBashOneOnly I just said to someone else today that I want to go to LA this summer...lol I haven't been since I was 16..9yrs ago ,ashbashoneonli said someone el today want go la summer ... since wa 16 ago
0,Tue Jun 02 04:29:15 2009,cupcake died ,cusack die
0,Sat Jun 06 19:38:32 2009,@mrstephens85 my head hurt hella bad ,mrstephens85 head hurt hell bad
1,Sun May 10 19:21:10 2009,ok back to editing my book...more tweets later ,ok back edit book ... sweet later
1,Mon Jun 15 10:43:20 2009,i think it's awesome that @mishacollins has more votes than @oprah on the tweeterwall. keep up the work! ,think awesom mishacollin ha vote porch sweeter keep work
0,Sun Jun 21 07:43:00 2009,@smitch2008 i know. that's what i said ,smitch2008 know said
1,Sun May 31 12:00:05 2009,off to eat something with pita bread ,eat cometh pity bread
1,Sun May 03 06:14:21 2009,@jeffmello Good Morning Sir! Blip on! ,jeffmello good sir lip 
1,Sun May 31 17:32:04 2009,Omgosh!  The Tony Orlando show was awesome!  Lots of D23 love too ,omgosh tone orlando show wa awesom lot love 
1,Mon Jun 15 08:26:26 2009,@mommab63 i will find out tomorrow. ,mommab63 find tomorrow
1,Sun May 31 23:41:29 2009,What a nice relaxing day...now I'm dead tired. Goooodnight! ,nice relax day ... dead tire goooodnight
0,Sun May 03 23:05:24 2009,Manchester Orchestra is just as good live...minus meeting the sweet bearded singer. ,manifest orchestra good live ... mind meet sweet beard singer
1,Sun May 17 22:58:05 2009,"last minute revision for chem exam, which is basically saying having so much fun... ",last minute rev exam basic say much fun ...
1,Sun Apr 19 03:58:05 2009,"@lyyyl Congrats on the graduation, Karen ",loyal contrat gradual 
