an,ap,ar,as,br,ch,ct,date,dateymd,dd,dl,dn,ga,gj,hp,hr,jh,jk,ka,kl,la,ld,mh,ml,mn,mp,mz,nl,or,pb,py,rj,sk,status,tg,tn,tr,tt,un,up,ut,wb
0,72,0,17,7,5,17,17-Sep-20,2020-09-17,0,38,0,8,14,7,24,11,19,93,10,1,0,468,3,3,33,0,0,13,54,13,14,4,Deceased,9,59,5,1175,0,81,13,60
27,8096,154,2509,1147,260,3842,18-Sep-20,2020-09-18,0,4127,28,596,1410,432,2488,1478,1330,8626,4167,59,0,21656,90,177,2552,28,51,4180,2774,485,1817,29,Confirmed,2043,5488,273,92973,0,6494,868,3192
36,11803,139,2074,1678,353,3281,18-Sep-20,2020-09-18,0,3568,31,470,1293,135,2188,1245,784,10949,2744,42,0,22078,95,90,2554,24,29,4101,2640,462,1580,68,Recovered,1802,5525,603,95515,0,6806,1285,2960
0,67,0,12,4,4,17,18-Sep-20,2020-09-18,0,30,0,8,16,12,23,12,15,179,12,1,0,440,2,1,24,0,0,13,60,6,15,3,Deceased,11,67,6,1221,0,98,4,59
13,8218,245,2595,1616,290,2617,19-Sep-20,2020-09-19,0,4071,28,643,1432,286,2691,1282,1492,8364,4644,73,0,20519,112,117,2607,14,35,4209,2723,543,1834,39,Confirmed,2123,5569,535,92574,0,5729,2078,3188
22,10820,174,1856,1556,351,1689,19-Sep-20,2020-09-19,0,4219,28,446,1470,403,2272,1645,960,10815,2862,66,0,23501,46,94,2206,16,42,4090,1915,494,1540,34,Recovered,2151,5556,583,94389,0,6596,878,2993
0,58,0,8,2,6,19,19-Sep-20,2020-09-19,0,38,0,7,16,5,28,13,21,114,18,1,0,425,2,3,42,0,0,9,51,11,14,2,Deceased,9,66,7,1149,0,84,14,56
7,7738,135,1227,1555,286,1949,20-Sep-20,2020-09-20,0,3812,37,407,1407,221,2305,1492,1457,8191,4696,45,0,20627,101,170,2579,30,59,4330,2160,467,1865,49,Confirmed,2137,5516,525,87395,0,5758,878,3177
15,10608,128,1795,1487,372,1572,20-Sep-20,2020-09-20,0,3742,16,537,1204,91,2547,1247,692,8611,2751,25,0,26408,30,44,2216,13,78,4018,2225,347,1664,3,Recovered,2192,5206,645,92926,0,6584,855,2958
0,57,0,14,3,4,13,20-Sep-20,2020-09-20,0,37,0,9,17,4,29,2,14,101,16,0,0,455,0,2,27,0,0,10,56,10,14,1,Deceased,8,60,4,1135,0,94,13,61
22,6235,210,2640,1314,216,1998,21-Sep-20,2020-09-21,0,2548,9,324,1430,309,1818,1321,1036,7339,2910,79,0,15738,73,116,2523,7,93,4242,2241,268,1892,56,Confirmed,1302,5344,243,74493,0,4618,814,3165
18,10502,235,1795,1381,273,1911,21-Sep-20,2020-09-21,0,3672,16,429,1316,288,2187,1599,1158,9925,3022,44,0,32007,15,71,2244,10,223,3704,2811,509,1815,11,Recovered,2230,5492,654,102070,0,6320,1172,3011
0,51,0,16,6,3,13,21-Sep-20,2020-09-21,0,32,0,9,17,7,28,9,23,122,18,1,0,344,2,2,37,0,0,9,47,9,16,0,Deceased,9,60,6,1056,0,88,10,62
18,7553,249,2073,1609,248,2736,22-Sep-20,2020-09-22,0,3816,11,590,1402,331,1795,1275,1235,6974,4125,55,0,18390,58,270,2544,106,60,4189,1411,493,1912,66,Confirmed,2166,5337,559,83362,0,5650,874,3182
10,10555,135,1817,1232,383,2437,22-Sep-20,2020-09-22,0,3097,30,736,1321,655,2892,1484,1619,9073,3007,74,0,20206,179,49,2412,11,40,3834,1718,389,1528,23,Recovered,2143,5406,419,89657,0,6589,1107,3047
0,51,1,8,3,4,28,22-Sep-20,2020-09-22,0,37,0,8,16,5,29,15,18,83,19,0,0,392,2,1,28,0,0,11,66,6,15,0,Deceased,10,76,3,1085,0,77,11,62
21,7228,289,2098,1598,180,2434,23-Sep-20,2020-09-23,0,3714,18,536,1372,280,1986,1141,1249,6997,5376,46,0,21029,170,96,2346,22,67,4237,2123,543,1946,35,Confirmed,2296,5325,504,86703,0,5143,1069,3189
15,8291,125,1762,1490,255,4772,23-Sep-20,2020-09-23,0,4465,9,395,1289,446,2571,1532,2796,5460,2951,35,0,19476,152,221,2138,72,18,4052,2117,439,1553,14,Recovered,2062,5363,603,87459,0,6506,1016,2998
0,45,0,11,1,10,10,23-Sep-20,2020-09-23,0,36,0,8,15,5,27,7,20,38,20,1,0,479,2,2,42,0,1,15,64,8,15,1,Deceased,10,63,2,1123,0,87,17,61
32,7855,283,2091,1203,242,2272,24-Sep-20,2020-09-24,0,3834,15,673,1408,337,1698,1349,1104,7710,6324,36,0,19164,122,161,2304,46,59,4340,1756,668,1981,64,Confirmed,2176,5692,451,85921,0,4591,684,3196
9,8807,168,2432,1154,293,2060,24-Sep-20,2020-09-24,0,3509,26,490,1510,295,2063,1386,1549,6748,3168,49,0,17184,199,261,2327,9,89,3779,2231,418,1965,31,Recovered,2004,5470,492,81142,0,4922,1031,3014
0,52,0,11,4,7,24,24-Sep-20,2020-09-24,0,36,0,7,14,10,22,4,22,65,21,3,0,459,1,0,45,0,0,16,76,6,15,1,Deceased,8,66,7,1144,0,67,13,62
15,7073,255,1792,1632,244,2942,25-Sep-20,2020-09-25,0,3827,12,519,1442,293,2024,1271,1218,8655,6477,56,0,17794,75,254,2227,27,38,4208,1876,594,2010,92,Confirmed,2381,5679,341,85717,0,4256,928,3190
25,8695,159,1571,1810,335,8027,25-Sep-20,2020-09-25,0,4061,19,724,1279,296,2863,1570,1478,5644,3481,78,0,19592,285,233,2743,184,95,4388,2550,470,1958,21,Recovered,2021,5626,509,93331,0,6075,1488,2978
0,48,0,17,3,1,25,25-Sep-20,2020-09-25,0,24,0,3,12,7,18,9,21,86,22,2,0,416,0,1,30,0,0,15,68,7,15,0,Deceased,10,72,5,1093,0,84,13,59
15,7293,198,1736,1457,168,3896,26-Sep-20,2020-09-26,0,3372,7,503,1417,317,1689,1226,1217,8811,7006,68,0,20419,54,260,2311,49,94,4356,1588,543,2045,48,Confirmed,2239,5647,278,88759,0,4302,949,3181
23,9125,167,1595,1622,260,4095,26-Sep-20,2020-09-26,0,4476,25,688,1419,182,2554,1324,1937,5417,3199,47,0,23644,311,79,2252,28,89,4761,1988,424,1706,22,Recovered,2281,5612,505,92365,0,6546,1007,2955
0,57,0,13,5,0,40,26-Sep-20,2020-09-26,0,46,0,5,13,7,18,9,20,86,21,1,0,430,0,1,29,0,0,16,54,6,14,0,Deceased,11,85,3,1124,0,67,11,56
20,6923,135,875,1527,173,2272,27-Sep-20,2020-09-27,0,3292,6,384,1411,195,1515,974,1141,9543,7445,10,0,18056,90,248,2310,30,84,3922,1422,368,2084,38,Confirmed,1967,5791,320,82770,0,4250,764,3185
2,7796,98,1670,1405,166,1269,27-Sep-20,2020-09-27,0,3739,16,701,1231,629,2163,958,1365,6522,3391,14,0,13565,125,195,2081,52,66,3378,2299,443,1724,49,Recovered,2058,5706,400,74691,0,5656,813,2946
1,45,0,17,2,2,31,27-Sep-20,2020-09-27,0,42,0,10,10,11,16,9,7,79,21,1,0,380,0,0,26,0,0,14,50,13,15,2,Deceased,9,80,2,1040,0,77,8,60
9,5487,328,3644,1150,125,3725,28-Sep-20,2020-09-28,0,1984,10,438,1404,266,1630,1508,824,6892,4538,49,0,11921,60,178,1957,43,11,3235,1269,285,2112,25,Confirmed,1378,5589,193,69669,0,3790,457,3155
29,7210,97,2320,1651,222,2313,28-Sep-20,2020-09-28,0,4052,30,612,1336,268,2421,1806,1408,7509,3347,32,0,19932,89,106,2441,49,49,4014,2033,508,1754,18,Recovered,1932,5554,567,85198,0,5382,1184,2923
0,37,1,12,4,6,29,28-Sep-20,2020-09-28,0,37,0,6,12,5,24,9,14,59,20,0,0,180,3,0,35,0,1,16,46,2,15,2,Deceased,7,70,3,775,0,58,6,56
18,6190,221,3592,1439,138,2197,29-Sep-20,2020-09-29,0,3227,20,381,1381,290,1562,1123,1081,10453,7354,43,0,14976,101,269,1877,50,83,3067,1085,381,2148,41,Confirmed,2072,5546,432,80500,0,3981,493,3188
5,9836,151,1702,1702,273,3977,29-Sep-20,2020-09-29,0,2778,33,709,1383,364,2403,1295,1250,6628,3420,43,0,19212,72,57,2433,131,45,3896,1932,460,1800,71,Recovered,2259,5501,244,86150,0,5711,1413,2961
0,35,1,13,2,5,39,29-Sep-20,2020-09-29,0,48,0,12,11,3,25,12,18,136,22,0,0,430,1,1,39,0,0,15,75,2,15,0,Deceased,9,70,3,1178,0,63,11,62
14,6133,243,3590,1435,122,2947,30-Sep-20,2020-09-30,0,3390,8,641,1390,229,1625,1111,975,8856,8830,74,0,18317,176,237,2004,28,123,3443,1426,478,2173,75,Confirmed,2103,5659,381,86748,0,4226,1005,3281
21,7075,147,1616,1735,215,3204,30-Sep-20,2020-09-30,0,3965,19,344,1372,399,2063,1444,1355,8890,3536,40,0,19163,35,421,2289,50,83,4219,1389,458,1953,68,Recovered,2243,5610,489,85274,0,5434,976,2954
0,48,0,17,10,4,41,30-Sep-20,2020-09-30,0,41,0,9,11,3,26,13,17,87,23,0,0,481,2,2,35,0,0,14,47,4,15,2,Deceased,11,67,1,1179,0,69,20,59
13,6751,224,1585,1370,119,2551,01-Oct-20,2020-10-01,0,3037,14,524,1350,243,1313,1013,1093,10070,8135,91,0,16476,163,128,2041,32,81,3615,1265,480,2193,38,Confirmed,2214,5688,332,81784,0,4019,248,3275
15,7297,159,1904,1242,196,2981,01-Oct-20,2020-10-01,0,3167,10,400,1334,218,2161,1119,1680,7144,2828,85,0,16104,26,181,2545,123,74,4380,2271,431,1953,72,Recovered,2474,5516,400,78731,0,4444,801,2996
0,41,0,14,2,2,29,01-Oct-20,2020-10-01,0,40,0,12,10,9,20,8,17,130,29,3,0,394,2,1,20,0,0,17,45,4,14,3,Deceased,8,66,6,1099,0,80,14,59
10,6555,200,1416,1431,155,2637,02-Oct-20,2020-10-02,0,2920,7,513,1310,235,1476,736,1090,8793,9258,69,0,15591,231,286,2019,31,74,3600,1062,510,2211,42,Confirmed,2009,5595,296,79883,0,3894,311,3310
8,7485,134,1441,1497,153,3396,02-Oct-20,2020-10-02,0,3171,20,479,1250,388,1678,967,1400,7094,4092,42,0,13294,225,351,2332,15,67,4048,1840,443,2060,34,Recovered,2437,5603,504,76339,0,5107,340,2944
0,31,2,10,4,5,16,02-Oct-20,2020-10-02,0,37,0,2,15,7,23,8,14,125,20,0,0,424,1,1,36,0,0,16,50,7,16,1,Deceased,10,67,3,1068,0,53,11,53
10,6224,201,1632,983,148,2610,03-Oct-20,2020-10-03,0,2258,7,445,1343,241,1188,877,975,9886,7834,48,0,14348,423,252,1811,54,111,3053,1106,218,2150,39,Confirmed,1718,5622,190,75479,0,3631,503,3340
11,7798,205,1813,1431,234,2982,03-Oct-20,2020-10-03,0,3440,8,523,1304,197,1542,1176,1399,8989,4476,41,0,16835,93,89,2101,36,46,4066,1691,396,2003,39,Recovered,2002,5596,301,81655,0,4860,919,3013
0,41,0,14,2,3,29,03-Oct-20,2020-10-03,0,34,0,8,12,8,25,5,19,100,22,0,0,278,2,2,27,0,0,17,61,2,14,2,Deceased,8,65,3,937,0,60,12,62
16,6242,127,756,1261,85,1924,04-Oct-20,2020-10-04,0,2683,17,428,1302,156,1302,933,878,10145,8553,44,0,12548,200,206,1720,17,123,3326,838,337,2184,43,Confirmed,1949,5489,322,74770,0,3840,1419,3357
7,7084,189,1351,1314,202,2654,04-Oct-20,2020-10-04,0,3126,11,506,1246,168,2083,907,1053,7287,4851,39,0,15048,74,124,2120,19,51,4108,1509,419,2090,32,Recovered,2366,5558,513,76713,0,5226,392,2986
0,40,0,14,3,2,14,04-Oct-20,2020-10-04,0,38,0,6,9,7,20,9,11,67,23,0,0,326,0,3,35,0,0,15,41,5,15,2,Deceased,10,66,4,903,0,52,4,62
15,4256,235,1518,907,133,2681,05-Oct-20,2020-10-05,0,1947,5,391,1327,182,1031,816,632,7051,5042,120,0,10244,111,250,1460,0,42,2617,1029,188,2165,17,Confirmed,1335,5395,159,60130,0,2971,510,3348
10,7558,198,1364,1565,199,3336,05-Oct-20,2020-10-05,0,3588,8,423,1405,292,1255,1332,1386,7064,4640,60,0,12982,98,129,2046,46,114,4098,1671,458,2090,67,Recovered,2176,5572,466,75855,0,4269,881,3009
1,38,1,11,9,3,36,05-Oct-20,2020-10-05,0,32,0,4,13,7,21,4,10,84,23,0,0,263,5,1,29,0,0,17,38,4,14,1,Deceased,8,62,6,886,0,63,17,61
13,5795,224,1184,1265,129,2888,06-Oct-20,2020-10-06,0,2676,11,519,1335,250,1206,847,738,9993,7871,79,0,12258,270,135,1570,8,68,2673,830,405,2121,25,Confirmed,1983,5017,275,71869,0,3500,338,3370
19,6046,190,1586,1255,238,3484,06-Oct-20,2020-10-06,0,2997,9,594,1473,265,1690,1246,1706,10228,4981,50,0,17141,115,148,2161,50,37,3817,1707,393,2027,40,Recovered,2381,5548,255,81945,0,4432,600,3036
0,33,1,18,1,3,23,06-Oct-20,2020-10-06,0,39,0,8,10,5,18,10,16,91,25,0,0,370,1,3,25,0,0,16,38,3,15,3,Deceased,10,71,2,990,0,61,8,63
23,5120,260,1307,1304,113,2846,07-Oct-20,2020-10-07,0,2871,17,432,1311,282,1283,829,621,10947,10606,82,0,14578,128,249,1639,20,53,2995,852,479,2151,99,Confirmed,2154,5447,237,78809,0,3389,630,3455
18,6349,431,2561,1422,155,3277,07-Oct-20,2020-10-07,0,3370,11,394,1414,418,1555,1087,2188,9832,6161,47,0,16715,88,122,2228,8,36,3455,1230,316,2078,28,Recovered,2239,5524,546,83209,0,4219,663,3024
0,34,1,7,2,2,30,07-Oct-20,2020-10-07,0,35,0,9,9,2,19,10,14,113,22,2,0,355,0,2,30,0,0,18,33,5,16,2,Deceased,8,67,0,963,0,47,11,58
17,5292,212,1188,1244,102,2873,08-Oct-20,2020-10-08,0,2726,11,432,1278,213,1284,784,696,10704,5445,100,0,13395,96,190,1715,2,21,3144,848,378,2138,12,Confirmed,1896,5088,214,70797,0,3133,400,3526
11,6102,283,2198,1006,154,2199,08-Oct-20,2020-10-08,0,2643,15,458,1266,267,1426,1263,1336,9613,7003,39,0,15575,138,115,2420,31,66,3312,1615,326,2092,35,Recovered,2067,5718,389,78745,0,3690,904,2970
1,42,1,9,2,4,24,08-Oct-20,2020-10-08,0,37,0,7,10,7,20,8,9,101,24,0,0,358,0,3,29,0,0,16,29,5,15,1,Deceased,12,68,3,967,0,45,14,63
24,5145,281,1019,1155,63,2958,09-Oct-20,2020-10-09,0,2860,8,489,1243,199,1250,768,636,10913,9250,85,0,12134,127,131,1607,7,152,2697,743,365,2180,33,Confirmed,1891,5185,223,73305,0,3207,704,3573
17,6110,198,2068,1424,161,2908,09-Oct-20,2020-10-09,0,3098,12,415,1518,278,1273,1215,959,9091,8048,336,0,17323,71,147,2200,48,92,3404,1333,287,2148,71,Recovered,1878,5357,408,82628,0,4424,1239,3069
0,31,1,8,5,2,38,09-Oct-20,2020-10-09,0,39,0,7,9,7,14,6,15,114,25,0,0,302,1,3,27,0,0,17,32,2,16,2,Deceased,7,68,7,929,0,48,14,62
16,5653,238,971,1140,96,2688,10-Oct-20,2020-10-10,0,2866,12,343,1221,267,1158,697,635,10517,11755,72,0,11416,156,282,1616,5,61,2854,858,337,2123,42,Confirmed,1811,5242,171,74418,0,3046,462,3591
20,6659,158,1451,1226,157,2719,10-Oct-20,2020-10-10,0,2766,13,460,1456,400,1301,1151,976,8337,7570,87,0,26440,142,440,2147,10,33,3885,1234,411,2152,95,Recovered,2072,5222,327,89024,0,4063,412,3032
0,35,0,9,10,2,39,10-Oct-20,2020-10-10,0,48,0,8,10,3,10,3,7,102,23,1,0,308,1,2,25,0,0,15,25,1,15,1,Deceased,9,67,2,921,0,60,18,62
13,5210,149,396,1302,85,2114,11-Oct-20,2020-10-11,0,2780,11,432,1181,164,1065,574,569,9523,9347,22,0,10792,139,234,1575,13,70,2546,656,308,2144,39,Confirmed,1717,5015,199,67789,0,3267,526,3612
20,5509,197,1227,1217,125,2117,11-Oct-20,2020-10-11,0,3057,9,426,1413,190,1162,766,890,10107,8924,64,0,10461,97,198,1985,26,49,3342,1098,337,2072,104,Recovered,2103,5005,285,71565,0,3417,456,3110
0,30,1,5,2,1,18,11-Oct-20,2020-10-11,0,29,0,8,9,2,7,3,9,75,25,0,0,305,1,3,25,0,0,16,35,4,14,1,Deceased,5,65,2,813,0,41,13,59
18,3224,220,1521,732,94,2875,12-Oct-20,2020-10-12,0,1849,5,308,1169,170,1066,510,398,7606,5930,70,0,7089,88,230,1478,9,221,2423,562,188,2132,7,Confirmed,1021,4879,109,54262,0,2182,296,3583
6,5504,171,1457,1369,111,2769,12-Oct-20,2020-10-12,0,2975,5,495,1442,219,1225,890,861,12030,7836,89,0,15656,131,203,1702,36,70,2577,1552,264,1858,5,Recovered,2214,5165,317,78365,0,3342,664,3155
0,32,0,10,9,1,33,12-Oct-20,2020-10-12,0,40,0,4,8,1,13,11,11,70,22,0,0,169,1,2,21,0,1,18,27,2,15,1,Deceased,6,62,1,710,0,44,15,60
13,4622,194,1482,1223,71,2619,13-Oct-20,2020-10-13,0,3036,0,408,1158,184,1081,701,677,8191,8764,87,0,8522,67,237,1463,18,123,2275,676,267,2035,50,Confirmed,1708,4666,217,63717,0,2957,294,3631
12,5715,170,1020,1030,109,2810,13-Oct-20,2020-10-13,0,2036,17,554,1375,312,1154,853,796,10421,7723,79,0,15356,133,122,1708,47,18,2796,688,310,1768,89,Recovered,2009,5117,220,74079,0,3662,665,3185
0,35,4,4,6,5,20,13-Oct-20,2020-10-13,0,45,0,3,10,3,9,7,7,87,21,0,0,187,1,4,26,0,1,17,34,2,14,2,Deceased,5,57,1,727,0,28,20,62
10,3892,207,1427,1326,72,2830,14-Oct-20,2020-10-14,0,3324,3,356,1175,246,1205,633,701,9265,6244,66,0,10552,153,301,5515,10,53,2604,549,241,2021,42,Confirmed,1446,4462,181,67811,0,2593,429,3677
14,5050,121,1013,1375,112,2198,14-Oct-20,2020-10-14,0,2867,9,479,1414,232,1324,1053,816,8662,7792,56,0,19517,176,86,5729,15,82,2775,970,287,2219,61,Recovered,1918,5083,418,81582,0,3736,827,3096
0,28,1,4,6,2,33,14-Oct-20,2020-10-14,0,44,0,5,11,1,13,6,12,75,20,0,0,158,5,6,15,0,3,15,31,1,15,0,Deceased,8,52,1,690,0,41,14,64
16,4038,203,769,1276,74,2819,15-Oct-20,2020-10-15,0,3483,1,332,1185,295,1199,583,648,8477,7789,89,0,10226,173,284,1308,8,76,2470,470,241,2039,41,Confirmed,1432,4410,172,63441,0,2672,423,3720
21,5622,195,1263,804,113,2395,15-Oct-20,2020-10-15,0,2755,8,430,1329,153,1013,873,1323,8841,7082,49,0,13714,64,166,1559,13,100,2772,1111,213,2149,54,Recovered,1949,5055,353,70792,0,3239,833,3179
0,38,1,9,5,2,46,15-Oct-20,2020-10-15,0,26,0,6,11,5,9,8,6,85,23,1,0,337,3,1,24,0,0,17,29,2,14,0,Deceased,8,49,1,882,0,36,18,62
10,3967,198,767,1062,55,2472,16-Oct-20,2020-10-16,0,3428,5,321,1191,219,1227,473,697,7542,7283,48,0,11447,139,337,1352,9,112,2138,507,280,2010,31,Confirmed,1554,4389,162,62304,0,2552,549,3771
14,5010,182,931,1454,120,2926,16-Oct-20,2020-10-16,0,3197,11,449,1279,219,1139,818,838,8580,6767,151,0,13885,90,164,1556,6,91,2850,979,306,2201,48,Recovered,1435,5245,371,70568,0,3538,524,3194
1,25,0,10,9,5,40,16-Oct-20,2020-10-16,0,22,0,6,11,2,11,5,8,73,24,0,0,306,2,5,25,0,0,15,26,1,15,0,Deceased,7,60,4,840,0,46,15,61
11,3676,179,642,1173,50,2515,17-Oct-20,2020-10-17,0,3259,3,309,1161,275,1148,542,610,7184,9016,93,0,10259,101,426,1222,16,94,2196,417,212,1992,36,Confirmed,1451,4295,134,61893,0,2725,606,3865
17,5529,244,818,1259,108,3014,17-Oct-20,2020-10-17,0,3154,10,425,1270,234,1318,501,809,8893,7991,74,0,14238,298,198,1434,10,26,2842,760,313,2106,56,Recovered,1983,5005,270,72583,0,3528,665,3183
0,24,0,12,9,1,14,17-Oct-20,2020-10-17,0,35,0,7,9,3,6,8,6,71,26,1,0,463,0,2,18,0,4,17,19,3,12,0,Deceased,9,54,3,1032,0,40,95,61
25,3986,57,318,1152,64,1894,18-Oct-20,2020-10-18,0,3299,3,187,1091,170,952,385,578,7012,7631,64,0,9060,104,322,1030,8,118,2019,476,163,1985,30,Confirmed,1436,3914,141,56519,0,2486,376,3983
20,4591,237,599,1079,94,2285,18-Oct-20,2020-10-18,0,2863,8,360,1233,217,1175,452,598,8344,8410,80,0,11204,248,298,1427,11,65,2610,958,306,2088,32,Recovered,2154,4929,187,66418,0,3981,162,3113
0,23,0,3,6,1,39,18-Oct-20,2020-10-18,0,28,0,6,9,3,0,7,7,51,22,0,0,150,0,5,20,0,0,14,13,0,13,1,Deceased,6,56,3,582,0,29,3,64
18,2918,238,698,912,40,2376,19-Oct-20,2020-10-19,0,2154,2,159,996,168,1201,490,427,5018,5022,49,0,5984,28,315,1015,0,137,1982,473,106,1960,4,Confirmed,948,3536,85,45506,0,1719,336,3992
24,4303,228,1530,1195,63,3091,19-Oct-20,2020-10-19,0,2845,13,519,1147,201,1160,769,781,8004,7469,86,0,15069,110,172,1287,3,66,2738,884,230,2194,11,Recovered,1896,4515,328,69800,0,3093,504,3272
0,24,0,7,7,0,56,19-Oct-20,2020-10-19,0,31,0,5,8,4,8,3,9,64,21,0,0,125,0,1,13,0,0,17,17,1,12,2,Deceased,4,52,2,589,0,27,6,63
15,3503,135,666,1837,57,2507,20-Oct-20,2020-10-20,0,3579,9,285,1126,222,940,572,589,6297,6591,48,0,8151,57,284,975,27,67,1904,487,205,1897,42,Confirmed,1486,3094,135,54348,0,2289,241,4029
10,5144,255,1201,1100,107,2727,20-Oct-20,2020-10-20,0,2186,13,361,1128,216,925,605,770,8500,7375,86,0,7429,105,146,1439,12,60,2622,891,254,2522,50,Recovered,1891,4403,198,61828,0,3339,376,3382
0,28,1,9,8,1,50,20-Oct-20,2020-10-20,0,41,0,6,8,2,12,7,9,66,24,1,0,213,1,4,25,0,0,16,8,2,14,1,Deceased,7,47,0,714,0,29,13,61
27,3746,134,701,1277,54,2360,21-Oct-20,2020-10-21,0,3686,13,308,1137,264,1193,647,624,5872,8369,86,0,8142,28,214,1118,30,119,1931,498,170,1810,34,Confirmed,1579,3086,112,56264,0,2321,505,4069
11,4739,164,1664,1319,118,2230,21-Oct-20,2020-10-21,0,3444,8,408,1180,219,1070,619,655,9289,6839,78,0,23371,177,138,1222,11,93,2716,562,242,2865,35,Recovered,1811,4301,265,79561,0,3332,770,3596
0,27,0,5,8,0,44,21-Oct-20,2020-10-21,0,47,0,2,9,5,14,2,5,88,26,1,0,180,1,3,17,0,0,13,23,3,14,0,Deceased,5,39,1,701,0,41,14,64
16,3620,165,508,1058,51,2491,22-Oct-20,2020-10-22,0,3882,6,247,1136,223,1128,549,584,5778,7482,31,0,7539,99,345,1045,31,157,1913,605,210,1822,50,Confirmed,1456,3077,125,54371,0,2383,402,4157
24,3723,208,1584,985,82,2996,22-Oct-20,2020-10-22,0,2727,1,348,1201,238,1292,625,710,13217,7593,37,0,16177,307,196,1271,1,39,2128,935,195,2654,48,Recovered,1717,4314,239,74569,0,2581,568,3608
1,16,1,7,7,3,52,22-Oct-20,2020-10-22,0,35,0,7,7,5,14,8,10,74,23,0,0,198,1,3,14,0,0,15,12,2,12,0,Deceased,5,45,2,686,0,35,8,64
23,3765,68,427,1093,72,2450,23-Oct-20,2020-10-23,0,4086,6,227,1112,196,1270,435,586,5356,8511,28,0,7347,81,156,953,18,140,1793,464,154,1815,43,Confirmed,1421,3057,145,53931,0,2202,288,4143
8,4281,206,2184,1244,85,3010,23-Oct-20,2020-10-23,0,3296,3,390,1264,202,1180,499,684,8749,6118,82,0,13247,111,169,1325,9,101,2377,580,216,2367,55,Recovered,1221,4262,250,66994,0,3025,518,3676
1,20,1,4,8,2,58,23-Oct-20,2020-10-23,0,26,0,4,6,1,17,3,12,51,26,0,0,184,1,5,13,0,0,18,23,2,14,0,Deceased,6,33,5,655,0,40,11,60
18,3342,66,258,1054,57,2011,24-Oct-20,2020-10-24,0,4116,4,218,1021,173,1299,383,577,4471,8253,73,0,6417,83,245,1004,30,79,1695,483,126,1852,49,Confirmed,1273,2886,65,50366,0,2178,359,4148
23,3572,168,2948,1084,78,2677,24-Oct-20,2020-10-24,0,3614,4,348,1013,183,1218,470,733,7153,6468,68,0,10004,136,157,1268,10,97,2613,521,187,2515,25,Recovered,1708,4024,238,62270,0,2741,451,3753
0,22,0,2,8,2,55,24-Oct-20,2020-10-24,0,36,0,2,6,5,15,2,6,52,25,3,0,137,1,6,20,0,3,15,12,2,12,0,Deceased,5,35,1,578,0,24,5,59
20,2997,33,204,749,61,1368,25-Oct-20,2020-10-25,0,4136,3,211,919,157,1240,258,532,4439,6843,20,0,6059,136,138,951,58,111,1633,415,81,1821,16,Confirmed,978,2869,86,45922,0,2032,221,4127
15,3585,170,2961,1399,80,1499,25-Oct-20,2020-10-25,0,3826,2,321,963,272,1086,378,639,10106,7649,74,0,5648,104,138,1181,0,55,2071,465,187,2240,35,Recovered,1446,4019,146,59304,0,2368,319,3857
0,21,0,4,7,2,25,25-Oct-20,2020-10-25,0,33,0,6,7,1,7,2,8,32,26,0,0,112,1,1,10,0,1,16,10,2,13,1,Deceased,4,31,3,483,0,28,9,60
8,1901,147,215,513,47,1649,26-Oct-20,2020-10-26,0,2832,0,290,908,216,1153,220,364,3130,4287,45,0,3645,0,264,720,46,37,1480,336,143,1805,5,Confirmed,582,2708,36,36019,0,1798,368,4121
14,3972,231,2832,1087,63,3256,26-Oct-20,2020-10-26,0,3736,1,343,1102,192,1284,392,627,8715,7107,90,0,9905,0,200,1095,15,67,2003,326,189,2226,5,Recovered,1432,4014,183,63734,0,2441,700,3889
0,19,2,2,9,4,43,26-Oct-20,2020-10-26,0,54,0,6,4,2,10,6,6,42,20,0,0,84,0,5,5,0,2,14,8,0,14,1,Deceased,4,32,0,485,0,20,8,59
21,2901,81,403,678,67,2046,27-Oct-20,2020-10-27,0,4853,3,215,992,231,1248,318,452,3691,5457,46,0,5363,70,180,514,34,63,1247,346,146,1796,23,Confirmed,837,2522,36,43036,0,1986,213,3957
22,4352,115,2443,1237,49,2426,27-Oct-20,2020-10-27,0,2722,5,345,1238,214,937,506,751,7740,7015,46,0,7836,172,151,1010,15,35,2010,463,163,2066,4,Recovered,1554,4029,84,58429,0,2335,422,3917
0,19,1,6,7,1,20,27-Oct-20,2020-10-27,0,44,0,3,5,5,13,4,7,44,24,2,0,115,1,6,8,0,0,13,13,0,14,2,Deceased,4,27,1,511,0,38,6,58
15,2949,108,448,780,60,1929,28-Oct-20,2020-10-28,0,5673,6,221,980,332,1518,345,536,3146,8790,61,0,6738,90,205,788,80,61,1540,526,101,1785,12,Confirmed,1481,2516,160,50188,0,1980,304,3924
20,3609,183,1487,1073,80,1400,28-Oct-20,2020-10-28,0,4128,3,196,1107,205,948,452,546,6260,7660,107,0,8430,134,212,1032,14,114,2015,356,154,2016,11,Recovered,1451,3859,202,56594,0,2742,463,3925
0,18,0,3,4,1,55,28-Oct-20,2020-10-28,0,40,0,7,6,2,8,4,4,55,27,1,0,91,3,6,15,1,1,12,20,2,10,0,Deceased,4,35,0,515,0,18,2,60
16,2905,88,398,783,80,2005,29-Oct-20,2020-10-29,0,5739,6,233,987,327,1594,395,551,4025,7020,54,0,5902,77,242,728,49,70,1617,464,178,1790,18,Confirmed,1504,2652,113,48765,0,1861,305,3989
